Sprite,Entry,Author
311.374.png,"Many myths believe it to be a harbinger of doom. It's said that if POKENAME flies at noon, it will destroy the sun and plunge the world into darkness.",char_latte3412
311.39.png,Its been seen floating around in the sky. POKENAME's skull mask has the ability to heal itself when it gets damaged.,themicelegion
311.394.png,"Large schools of POKENAME can be found in lakes and rivers too dangerous for other Pokémon to survive. Due to a lack of predators, POKENAME schools can be as large as a football field.",Mistymagius
311.399.png,"POKENAME have the ability to pass through walls and shapeshift, yet they only ever use this power to steal treats from their Trainer's bag.",JokersWild
311.411a.png,"None know where the mask POKENAME carries comes from, but if someone tries to take its mask, POKENAME will make sure the would-be thief regrets it.",cipherlingarde
311.411b.png,"If you stare at POKENAME's mask for too long, you may lose the ability to look away. Others of its kind may fall prey to the same trap by accident.",cipherlingarde
311.416.png,POKENAME floats slowly through the corridors of ruins that it guards. It surprises intruders by passing through walls and cursing them with its bones.,Kurator Chorby
311.428.png,"POKENAME is a somewhat calm Pokémon. However, if someone go out of their way to mess with it to any degree, they're going to have a bad time.",8xviktor
311.43.png,"It burrows its body near crypts, camouflaging itself among the graveyard's foliage. This allows it to remain hidden from intruders.",.izik
311.438.png,"When threatened, it emits a piercing, childlike scream that can paralyze people with fear. This unsettling sound is often mistaken for a ghostly cry.",.izik
311.443.png,"In medieval times, POKENAME was seen as a bringer of disease, as anyone who has inhaled the dark smoke that surrounds it dies within a few days. However, studies show that the smoke slowly drains the life force of its victims.",Mistymagius
311.463.png,"It barks during the night in rural towns, hoping for someone to come near. Should anyone make physical contact, it will drain their vitality.",.izik
311.464.png,"POKENAME prefers gloomy, misty forests. Not only does the fog help hide it as it hunts, but the humidity is excellent for its health.",.realthree
311.465.png,"POKENAME thrives on the fear of its victims and will relentlessly pursue its prey until they are consumed by fear. It is adept in combat, wielding its powerful scythe with ease.",Mistymagius
311.49.png,"It nests in trees within graveyards, often resting on the tombstones of fresh graves at night. It is debated if it seeks to protect or prey on those that have recently departed.",.izik
311.58.png,It is said POKENAME will visit a Trainer after their partner Pokémon has departed. It will playfully try to cheer the Trainer up.,Fenragon
311.74.png,"Its bones are as hard as stone. Its coat, on the other hand, is immaterial and allows POKENAME to disappear in a fraction of a second.",Kurator Chorby
311.75.png,Bones of deceased Pokémon combined with boulders to create POKENAME. It is very inactive and hides in crevices or caves.,Kurator Chorby
311.76.png,POKENAME is wrapped in gloomy rags whose origin is unknown. It can withdraw its bones inside and emit dust before disappearing.,Kurator Chorby
311.89.png,"A pile of sludge composed primarily of poison and souls. It targets humans specifically. Once it has its eyes on you, you're done for.",themicelegion
311.89.png,"When the lost souls trapped in Dusmer are unable to move on, they become enraged and turn into POKENAME.",Sottiwotti
311.93.png,"They are often found near ruins. POKENAME likes to scare adventurers exploring the ruins, often giving them a fatal heart attack.",Sottiwotti
312.101d.png,POKENAME has the appearance of a giant floating eyeball. No one knows the origins of POKENAME. It awakens in the night to seek prey.,the_smirker
312.122.png,"The nails at the ends of its bindings anchor it when entering a psychic trance. To relocate, it focuses its mind to move the nails, resembling a spider walking with precision.",.izik
312.168.png,"It makes its home in abandoned places of worship, clinging to ceilings and walls while it sleeps. Its presence adds an eerie aura to these forgotten spaces.",.izik
312.185.png,The wood-like covering on its body produces a highly unsettling wail when the wind blows over it. It prefers to live in the eerie silence of swamps.,.izik
312.205.png,"When it punches, its hands harden to a steel-like substance, delivering devastating blows. This temporary transformation enhances its combat prowess.",.izik
312.217.png,"On nights of a new moon, it emerges from its cave to prey on villages. Folklore claims leaving a pot of honey outside will ensure your safety.",.izik
312.227.png,"When it spots prey while flying, it swoops down and grabs them with its massive hands. It carries its victims away to secluded places for feeding.",.izik
312.232.png,Its ghostly body allows it to float slightly as it rolls down landscapes. This eerie motion makes it appear weightless even during rapid movement.,.izik
312.267.png,"Its electrical attacks are rather unique, for it draws electrical current from its opponents toward it, making electrons sink inside its indecipherable void. However, every Electric-type attack from POKENAME has the same effect as other Pokémon's.",epping_forest
312.270.png,"Its hands move independently, capable of gripping objects from over 30 feet away. This range makes it a master of both stealth and precision attacks.",.izik
312.273.png,"It uses its tail, as sharp and thin as a blade, to slice Apicot Berries from trees. This skillful motion allows it to harvest food with precision.",.izik
312.286c.png,"It appears to people who have become lost in the woods. It will guide them to its home, where they meet their doom.",mercury_sc
312.290.png,"Housing a spectral flame, its hollow body shifts hues when startled, revealing its true form.",anarchaz
312.292.png,"It meticulously organizes machinery parts in abandoned factories. This behavior has earned it the title of the ""ghostly machinist"" by inventors.",.izik
312.296.png,POKENAME searches for those who are near death by the strength of their aura. It can mimic the voices of loved ones to lure victims towards it. ,hampterbychoice
312.300.png,Its massive jaws can crush iron with ease. This strength ensures that it dominates any encounter where brute force is required.,.izik
312.327.png,POKENAME hypnotizes its victims by beckoning with its hand and eye. They then willingly skewer themselves on its blade.,abstrusePaladin
312.327a.png,POKENAME hypnotizes its victims by beckoning with its hand and eye. They then willingly skewer themselves on its blade.,abstrusePaladin
312.332.png,It can fire powerful bolts of lightning through its massive red eye. This ability makes it a formidable threat even at long range.,.izik
312.338.png,Looking directly into a POKENAME's eye will allow it to siphon your soul. It can perfectly mimic the form and voice of anyone it has done this to. ,JokersWild
312.339.png,"The bandages wrapping its body move independently, lashing out like tentacles to grab enemies. This ability makes it a formidable combatant.",.izik
312.349.png,"Legends say POKENAME has rarely sucked the life out of humans, who are never seen again. Some people think it'll come out again, causing terror.",.ssunday.
